,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,HISTO_NODATA,Vmax,_mean,nightlight_prev,Rainfall,dif_nightlight
9236,0.0,0.0,17.99307958477509,2.0761245674740483,0.34602076124567477,0.0,0.0,4.1522491349480966,0.0,75.4325259515571,0.0,0.0,35.67160448478475,0.0,1.4,4.1578593,1.0
9237,0.0,0.0,0.6920415224913495,0.0,0.6920415224913495,0.0,2.0761245674740483,0.0,0.0,83.39100346020761,13.148788927335639,0.0,35.697903600857174,1.02434934840622,1.25182784070461,4.1578593,0.18171707394712538
9238,0.0,0.0,1.8382352941176472,0.0,0.0,0.0,4.411764705882353,0.0,0.0,70.58823529411765,23.161764705882355,0.0,35.72436261891101,1.35,1.0,4.1578593,-0.3500000000000001
9239,0.0,0.0,8.650519031141869,3.8062283737024223,0.0,0.0,5.190311418685121,0.0,0.0,82.35294117647058,0.0,0.0,35.75097982454201,0.43462727862915,4.39616509160787,4.1578593,0.9011349051793258
9240,0.0,2.0761245674740483,7.612456747404845,10.380622837370241,0.0,0.0,8.996539792387544,4.1522491349480966,0.0,66.78200692041523,0.0,0.0,35.37284887925682,0.108435927095516,5.2,4.1578593,0.9791469370970162
9241,0.0,0.0,4.779411764705882,2.941176470588235,0.0,0.0,6.61764705882353,8.088235294117647,0.0,77.57352941176471,0.0,0.0,35.399635890495475,0.0490225314047088,2.22882297371546,4.1578593,0.9780051928830452
9242,0.0,0.0,0.0,0.0,0.0,0.0,67.82006920415225,29.757785467128027,0.0,2.422145328719723,0.0,0.0,35.01397742759043,0.0306883560309292,0.578810635571606,4.1578593,0.9469803176636122
9243,0.0,0.0,2.422145328719723,0.0,0.0,0.0,95.15570934256056,2.422145328719723,0.0,0.0,0.0,0.0,35.040915642597874,0.25,0.5,4.1578593,0.5
9244,0.0,0.0,0.0,0.0,0.0,0.0,88.60294117647058,11.397058823529411,0.0,0.0,0.0,0.0,35.067999250646096,1.18208592927359,1.87660966533315,4.1578593,0.3700949371036427
9245,0.0,0.0,13.148788927335639,0.0,0.0,0.0,70.93425605536332,15.916955017301039,0.0,0.0,0.0,0.0,34.6748453017078,6.0,5.7,10.624332,-0.05263157894736839
9246,0.0,0.0,31.833910034602077,0.0,0.0,0.0,6.228373702422145,0.0,0.0,61.93771626297578,0.0,0.0,34.70205280319389,9.49342755432211,4.93553858719701,10.624332,-0.9234836050007695
9247,0.0,0.0,79.77941176470588,0.0,10.661764705882353,1.8382352941176472,0.0,0.7352941176470588,0.0,0.0,6.985294117647059,0.0,34.38375876255048,0.0,0.9,10.624332,1.0
9248,0.0,0.0,97.23183391003461,0.0,0.0,0.0,2.768166089965398,0.0,0.0,0.0,0.0,0.0,34.42610909444599,0.0,0.726397321387036,10.624332,1.0
9249,0.0,0.0,81.66089965397923,0.0,0.0,0.0,15.570934256055363,0.0,0.0,0.0,2.768166089965398,0.0,34.4392323842706,0.0,0.75,10.624332,1.0
9250,0.0,0.0,97.79411764705883,2.2058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.50227769318397,0.0,0.802683371572749,10.624332,1.0
9251,0.0,0.0,95.15570934256056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.844290657439446,0.0,34.50632549919018,0.0,0.65,10.624332,1.0
9252,0.0,0.0,91.6955017301038,0.0,0.0,0.0,6.920415224913495,0.0,0.0,0.0,1.384083044982699,0.0,34.510388321098446,0.0,0.65,10.624332,1.0
9253,0.0,0.0,88.60294117647058,0.0,0.0,0.0,2.5735294117647056,0.0,0.0,0.0,8.823529411764707,0.0,34.51446623017182,0.0,0.715257362525847,10.624332,1.0
9254,0.0,0.0,97.57785467128028,0.0,0.0,0.0,2.422145328719723,0.0,0.0,0.0,0.0,0.0,34.51855930329882,0.0,0.6,10.624332,1.0
9255,0.0,0.0,94.80968858131487,0.0,0.0,0.0,5.190311418685121,0.0,0.0,0.0,0.0,0.0,34.59134907104449,0.0,0.692876668670735,10.624332,1.0
9256,0.0,0.0,92.64705882352942,0.0,0.0,0.0,7.352941176470589,0.0,0.0,0.0,0.0,0.0,34.59547555591595,0.0,0.7,10.624332,1.0
9257,0.0,0.0,79.23875432525952,0.0,0.0,0.0,20.761245674740483,0.0,0.0,0.0,0.0,0.0,34.66885609481384,0.0,0.715157068678464,10.624332,1.0
9258,0.0,0.0,86.85121107266436,0.0,0.0,0.0,13.148788927335639,0.0,0.0,0.0,0.0,0.0,34.673016333490565,0.0,0.75,10.624332,1.0
9259,0.0,0.0,74.63235294117648,0.0,0.0,0.0,25.36764705882353,0.0,0.0,0.0,0.0,0.0,34.74699543253159,0.0,0.874258464139922,10.624332,1.0
9260,0.0,0.0,54.67128027681662,0.0,0.0,0.0,25.60553633217993,0.0,0.0,4.498269896193772,15.22491349480969,0.0,34.75118981792672,0.0,1.33527739796032,10.624332,1.0
9261,0.0,0.0,81.66089965397923,3.4602076124567476,0.0,0.0,5.88235294117647,0.0,0.0,8.996539792387544,0.0,0.0,34.82577545036398,0.0,1.15,10.624332,1.0
9262,0.0,0.0,32.35294117647059,0.0,0.0,0.0,54.04411764705882,0.0,0.0,13.602941176470587,0.0,0.0,34.830004339648625,0.0,0.921787043400496,10.624332,1.0
9263,0.0,0.0,24.91349480968858,0.0,0.0,10.380622837370241,37.71626297577855,0.0,0.0,26.989619377162633,0.0,0.0,34.90520456560329,0.0,0.85,10.624332,1.0
9264,0.0,0.0,76.8166089965398,0.0,0.0,0.0,15.916955017301039,0.0,0.0,6.920415224913495,0.34602076124567477,0.0,34.90946836229989,0.0,3.24544472457865,10.624332,1.0
9265,0.0,0.0,96.69117647058823,0.0,0.0,0.0,2.5735294117647056,0.0,0.0,0.7352941176470588,0.0,0.0,34.985291416493176,0.0,6.2,10.624332,1.0
9266,0.0,0.0,75.77854671280276,0.0,0.0,0.0,13.148788927335639,0.0,0.0,11.072664359861593,0.0,0.0,34.9895905138997,0.0364042585935232,1.8840852320358,36.17604,0.9806780192453463
9267,0.0,0.0,79.93079584775087,0.0,0.0,0.0,9.688581314878892,0.6920415224913495,0.0,9.342560553633218,0.34602076124567477,0.0,35.06604481859199,0.0219430832345675,1.0,36.17604,0.9780569167654325
9268,0.0,0.0,67.27941176470588,6.985294117647059,0.0,0.0,25.735294117647058,0.0,0.0,0.0,0.0,0.0,35.583409680734704,0.845264024596873,0.798232313218924,36.17604,-0.05891982897596639
9269,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6645940790184,0.6,0.8,36.17604,0.25000000000000006
9270,0.0,0.0,90.3114186851211,0.0,0.0,0.0,2.422145328719723,0.0,0.0,7.26643598615917,0.0,0.0,35.66924376372987,0.628420354487715,0.598363329055267,36.17604,-0.050232064655272114
9271,0.0,0.0,93.38235294117648,0.0,0.0,0.0,3.308823529411765,0.0,0.0,3.308823529411765,0.0,0.0,35.75113300879692,0.415320889928999,0.415832384808643,36.17604,0.0012300506125306927
