,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,Vmax,nightlight_prev,outage,Rainfall
8354,0.0,0.0,0.0,4.1522491349480966,0.0,0.0,0.0,54.325259515570934,19.377162629757784,12.110726643598616,10.034602076124568,40.62091112648912,0.67255844714366,89.75787026076367,87.201805
8355,0.0,0.0,11.76470588235294,5.88235294117647,0.0,0.0,6.228373702422145,55.017301038062286,20.415224913494807,0.0,0.6920415224913495,40.64082938470247,0.534153003858816,77.75692523619287,87.201805
8379,0.0,0.0,91.17647058823529,0.0,0.0,0.0,0.7352941176470588,1.4705882352941175,0.7352941176470588,5.88235294117647,0.0,33.77793655548126,0.247568962066592,42.02263192576309,2.4855392
8383,0.0,0.0,23.52941176470588,0.0,0.0,0.0,0.0,67.27941176470588,0.0,9.191176470588236,0.0,33.84071109745319,0.75,96.09942706722592,2.4855392
8384,0.0,0.0,5.859375,0.78125,0.0,0.0,5.078125,55.078125,0.0,20.703125,12.5,33.90995216151041,0.574421011946407,88.92723263214013,2.4855392
8385,0.0,0.0,19.11764705882353,1.8382352941176472,0.0,0.0,3.6764705882352944,30.14705882352941,0.0,34.92647058823529,10.294117647058822,33.913408325699564,0.75,100.0,2.4855392
8386,0.0,0.0,6.985294117647059,0.0,0.0,0.3676470588235294,1.4705882352941175,62.5,0.0,28.676470588235293,0.0,33.983198309343564,1.05427382502257,83.29040733752802,2.4855392
8387,0.0,0.0,23.828125,0.0,0.0,1.171875,4.296875,43.75,0.0,26.953125,0.0,33.98668304334228,0.95,68.42105263157893,2.4855392
8388,0.0,0.0,8.088235294117647,0.0,0.0,0.0,24.264705882352942,55.51470588235294,0.0,12.132352941176471,0.0,33.99018101392499,0.85,29.411764705882355,2.4855392
8389,0.0,0.0,22.058823529411764,0.0,0.0,0.0,5.88235294117647,70.58823529411765,1.1029411764705883,0.3676470588235294,0.0,34.06054268783204,1.17188923203792,70.80520392527265,2.4855392
8390,0.0,0.0,20.703125,0.0,0.0,0.0,0.0,69.53125,9.765625,0.0,0.0,34.06406972371759,2.6,84.61538461538461,2.4855392
8391,0.0,0.0,11.76470588235294,0.0,0.0,0.0,6.985294117647059,61.76470588235294,0.0,19.485294117647058,0.0,34.13499482470593,4.07747341679338,87.10808487549932,2.4855392
8392,0.0,0.0,4.411764705882353,0.0,0.0,0.0,10.294117647058822,28.676470588235293,0.0,56.61764705882353,0.0,34.13855124618595,8.35,1.796407185628747,2.4855392
8393,0.0,0.0,7.421875,0.0,0.0,0.0,16.40625,58.984375,0.0,17.1875,0.0,34.21004713751319,4.92732707710371,79.73211397165989,7.6269317
8394,0.0,0.0,62.13235294117647,0.0,0.0,0.0,6.25,31.61764705882353,0.0,0.0,0.0,34.213633257135655,1.42451234560576,77.0217521622682,7.6269317
8395,0.0,0.0,71.69117647058823,0.0,0.0,0.0,11.76470588235294,16.544117647058822,0.0,0.0,0.0,34.21723313936368,0.7,64.28571428571428,7.6269317
8396,0.0,0.0,44.53125,2.34375,0.0,0.0,8.203125,30.859375,0.0,14.0625,0.0,34.220846864211694,0.895233865531588,13.687020921726244,7.6269317
8399,0.0,0.0,22.65625,0.0,0.0,0.0,0.0,60.9375,0.0,16.40625,0.0,34.36929098342252,0.5,90.0,7.6269317
8400,0.0,0.0,68.75,0.0,0.0,0.0,0.0,20.22058823529412,0.0,9.191176470588236,1.8382352941176472,34.37296577164502,0.3,83.33333333333334,7.6269317
8401,0.0,0.0,36.39705882352941,0.0,0.0,0.0,8.455882352941178,47.42647058823529,0.0,0.0,7.720588235294118,34.446253056131766,0.475407321032901,57.26811744237258,7.6269317
8402,0.0,0.0,35.546875,9.375,0.0,0.0,51.953125,3.125,0.0,0.0,0.0,34.44995889027009,0.55,100.0,7.6269317
8403,0.0,0.0,21.691176470588236,3.6764705882352944,0.0,0.0,39.338235294117645,28.308823529411764,0.0,6.985294117647059,0.0,34.523848182476634,0.690693342465984,77.36267915174435,7.6269317
8404,0.0,0.0,39.338235294117645,12.132352941176471,0.0,0.0,4.044117647058823,16.911764705882355,0.7352941176470588,26.838235294117645,0.0,34.527585438600106,0.3,66.66666666666666,7.6269317
8410,0.0,2.5735294117647056,60.66176470588235,4.044117647058823,0.0,1.4705882352941175,11.029411764705882,11.76470588235294,0.0,8.455882352941178,0.0,34.76435051395987,0.712805352604833,7.13835479285191,7.6269317
8415,0.0,0.0,20.22058823529412,6.985294117647059,0.0,0.0,2.2058823529411766,40.44117647058824,0.0,30.14705882352941,0.0,34.92943472147228,1.0354979677534,97.61749080841507,7.6269317
8416,0.0,0.0,11.029411764705882,0.0,0.0,0.0,11.76470588235294,33.088235294117645,0.0,37.5,6.61764705882353,34.93336546750585,1.15,100.0,7.6269317
8417,0.0,0.0,49.609375,6.25,0.0,0.0,4.296875,3.90625,0.0,13.671875,22.265625,34.93731183369883,1.07409840768635,34.55979481654551,34.04047
8418,0.0,0.0,63.60294117647059,0.0,0.0,2.5735294117647056,6.61764705882353,15.808823529411764,2.941176470588235,0.0,8.455882352941178,35.015042597969526,1.39955009006192,54.685088567001486,34.04047
8420,0.0,0.0,0.0,4.296875,0.0,0.0,2.34375,23.4375,4.296875,55.078125,10.546875,35.097416102829335,6.41328502313394,52.658377211481366,34.04047
8421,0.0,0.0,21.691176470588236,0.3676470588235294,0.0,0.0,5.88235294117647,4.411764705882353,0.0,67.64705882352942,0.0,35.101431267813766,10.85,74.28569836361079,34.04047
8422,0.0,0.0,41.17647058823529,1.8382352941176472,0.0,0.0,11.029411764705882,15.441176470588236,2.2058823529411766,28.308823529411764,0.0,35.18049563509996,7.30402819038456,57.17796094370943,34.04047
8423,0.0,0.0,17.578125,1.953125,0.0,0.0,0.78125,30.46875,0.0,49.21875,0.0,35.18454580282471,4.5,10.000000000000004,34.04047
8424,0.0,0.0,56.25,0.0,0.0,0.0,8.823529411764707,5.514705882352941,0.0,29.411764705882355,0.0,35.26429092155263,4.93608352325561,0.6724851302171108,34.04047
8425,0.0,0.0,20.588235294117645,0.0,0.0,0.0,24.264705882352942,20.588235294117645,0.0,34.55882352941176,0.0,35.26837648580622,3.5,12.857142857142861,34.04047
8426,0.0,0.0,57.03125,5.078125,0.0,0.0,5.859375,13.28125,5.46875,13.28125,0.0,35.34881179326826,2.02969638308489,19.327985021122856,34.04047
8429,0.0,0.0,71.09375,0.0,0.0,0.0,20.3125,0.0,0.0,8.59375,0.0,36.15733233814862,0.6,75.0,64.12379
8430,0.0,0.0,68.01470588235294,0.0,0.0,0.0,18.75,5.88235294117647,0.0,7.352941176470589,0.0,36.16185223722157,0.612600029953285,95.45334987777338,64.12379
8431,0.0,0.0,51.470588235294116,0.0,0.0,1.8382352941176472,6.25,0.0,0.0,6.61764705882353,33.82352941176471,36.24981979780955,0.55,100.0,64.12379
8432,0.0,0.0,88.28125,0.0,0.0,3.125,0.0,0.0,0.0,0.0,8.59375,36.254380781927445,0.498186439888202,100.0,57.296364
8433,0.0,0.0,73.89705882352942,0.0,0.0,0.0,0.0,0.0,0.0,14.705882352941178,11.397058823529411,36.34315667823788,0.724486479561744,100.0,57.296364
8434,0.0,0.0,41.544117647058826,0.0,0.0,0.0,1.4705882352941175,0.0,0.0,35.661764705882355,21.323529411764707,36.34775925557085,0.8,100.0,57.296364
8435,0.0,0.0,32.8125,0.0,0.0,0.0,45.703125,0.0,0.0,21.484375,0.0,36.437355470402274,0.64111829591228,99.94209985199942,57.296364
8436,0.0,0.0,40.07352941176471,0.0,0.0,0.0,37.86764705882353,0.0,0.0,22.058823529411764,0.0,36.44200018008844,0.95,68.42105263157893,57.296364
8437,0.0,0.0,51.83823529411765,0.0,0.0,0.0,17.27941176470588,0.0,0.0,30.88235294117647,0.0,36.53242888197878,1.9792805898474,95.33793955850395,57.296364
8438,0.0,0.0,71.484375,0.0,0.0,0.0,23.4375,0.0,0.0,5.078125,0.0,36.53711622531412,3.04151520392246,11.905629950797445,57.296364
8441,0.0,0.0,63.671875,0.0,0.0,0.0,0.0,2.34375,0.0,33.984375,0.0,36.63787095977911,5.05,57.50382408556356,57.296364
8442,0.0,0.0,4.779411764705882,0.0,0.0,0.0,29.411764705882355,0.0,0.0,65.80882352941177,0.0,36.64264172265686,8.15120640895588,59.26768070535788,57.296364
8443,0.0,0.0,36.76470588235294,0.0,0.0,0.0,4.044117647058823,1.4705882352941175,0.0,57.720588235294116,0.0,36.7348204723724,8.75,50.857142857142854,57.296364
8444,0.0,0.0,25.390625,0.0,0.0,0.0,0.0,31.640625,0.0,42.96875,0.0,36.739635423465735,8.25,21.21212121212121,57.296364
8445,0.0,0.0,8.088235294117647,0.0,0.0,0.0,10.661764705882353,4.044117647058823,0.0,76.47058823529412,0.7352941176470588,36.8326853622456,23.1572667341068,36.63671954168704,57.296364
8446,0.0,0.0,5.147058823529411,0.0,0.0,0.0,39.338235294117645,4.411764705882353,0.0,43.75,7.352941176470589,36.83754510594483,23.75,30.961787429737686,7.4602494
8447,0.0,0.0,12.109375,0.0,0.0,0.0,37.109375,0.0,0.0,50.78125,0.0,36.93147947725326,15.672130949849,38.693734898778956,7.4602494
8448,0.0,0.0,4.411764705882353,0.0,0.0,0.0,1.8382352941176472,0.0,0.0,93.75,0.0,36.93638455608208,16.85,25.816023738872413,7.4602494
8449,0.0,0.0,11.029411764705882,3.6764705882352944,0.0,0.0,4.044117647058823,0.0,0.0,81.25,0.0,36.94131070139008,13.4,31.71641791044776,7.4602494
8450,0.0,0.0,14.453125,0.0,0.0,0.0,2.34375,0.0,0.0,83.203125,0.0,37.03616788749753,7.94534643899122,4.560189886721952,7.4602494
8451,0.0,0.0,21.691176470588236,0.0,0.0,0.0,0.0,0.0,0.0,78.30882352941177,0.0,37.041140180344485,5.95,56.30252100840336,7.4602494
8452,0.0,0.0,3.308823529411765,0.0,0.0,0.0,1.4705882352941175,0.0,0.0,92.64705882352942,2.5735294117647056,37.13690938328517,4.73845409965349,50.588995633268574,7.4602494
8453,0.0,0.0,44.921875,0.0,0.0,0.0,0.0,0.0,0.0,55.078125,0.0,37.14192847258182,4.85,36.02461186785298,7.4602494
8455,0.0,0.0,40.07352941176471,0.0,0.0,0.0,10.294117647058822,0.0,0.0,49.63235294117647,0.0,37.24369018641141,4.58228071974432,2.024677369468896,7.4602494
8456,0.0,0.0,56.640625,0.0,0.0,0.0,30.46875,0.0,0.0,12.890625,0.0,37.34132592802669,5.15,18.446601941747577,7.4602494
8457,0.0,0.0,66.91176470588235,0.0,0.0,0.0,20.955882352941178,8.823529411764707,0.0,3.308823529411765,0.0,37.34644032262052,7.18608886610335,34.486503558757235,7.4602494
8458,0.0,0.0,32.720588235294116,0.0,0.0,0.0,5.147058823529411,18.75,0.0,43.38235294117647,0.0,37.44503121099441,10.85,41.474654377880185,7.4602494
8459,0.0,0.0,94.921875,0.0,0.0,0.0,0.0,0.390625,0.0,4.6875,0.0,37.450194219228415,6.35048822161522,96.02486700976435,7.4602494
8460,0.0,0.0,76.47058823529412,0.0,0.0,0.0,0.0,13.970588235294118,0.0,9.558823529411764,0.0,37.4553798093353,0.85,76.47058823529412,7.4602494
8461,0.0,0.0,70.95588235294117,0.0,0.0,0.0,14.338235294117647,2.941176470588235,0.0,11.76470588235294,0.0,37.46058809250091,0.734953624027439,97.79187973428853,7.4602494
8462,0.0,0.0,54.296875,0.0,0.0,0.0,32.421875,0.0,0.0,13.28125,0.0,37.56020248423755,0.75,100.0,7.4602494
8463,0.0,0.0,83.82352941176471,0.0,0.0,0.0,9.926470588235293,6.25,0.0,0.0,0.0,37.5654605630373,0.705456929323259,100.0,7.4602494
8464,0.0,0.0,76.47058823529412,0.0,0.0,0.0,9.558823529411764,13.970588235294118,0.0,0.0,0.0,37.66606102107164,0.75,100.0,7.4602494
8465,0.0,0.0,92.578125,0.0,4.296875,0.0,0.0,0.0,0.0,3.125,0.0,37.67136954824832,0.8,100.0,7.4602494
8466,0.0,0.0,88.97058823529412,0.0,0.0,0.0,0.0,5.147058823529411,0.0,5.88235294117647,0.0,37.77297166771306,1.0,100.0,7.4602494
8467,0.0,0.0,61.39705882352941,0.0,3.6764705882352944,0.0,0.0,10.661764705882353,0.0,24.264705882352942,0.0,37.77833130052812,1.21035949735689,100.0,7.4602494
8468,0.0,0.0,26.5625,0.0,0.0,0.0,0.0,9.375,0.0,64.0625,0.0,37.88095109440204,1.4,100.0,7.4602494
8469,0.0,0.0,79.77941176470588,0.0,0.0,0.0,1.8382352941176472,6.985294117647059,0.0,11.397058823529411,0.0,37.886362500939406,0.870922360498422,100.0,31.029018
8470,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,57.720588235294116,0.0,41.544117647058826,0.0,43.44879391499485,4.11873391321465,72.06941642769394,70.2199
8471,0.0,0.0,2.941176470588235,0.0,0.0,0.0,16.911764705882355,68.01470588235294,0.0,12.132352941176471,0.0,43.47135906326504,1.35,25.92592592592593,70.2199
8473,0.0,0.0,0.0,0.0,0.0,0.0,9.191176470588236,72.05882352941177,0.0,18.75,0.0,43.25097768879023,1.07426361252706,16.221680646627163,70.2199
8475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.588235294117645,0.0,54.41176470588235,0.0,41.24167310262028,3.0,66.16703184147732,97.759865
8476,0.0,0.0,3.515625,0.0,0.0,0.0,7.03125,80.859375,0.0,8.59375,0.0,41.26228733013177,1.26692379392857,15.025953422961994,97.759865
8479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1875,0.0,7.8125,0.0,40.97318312246037,0.623644423888095,67.93044364076806,87.201805
8480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.58823529411765,0.0,4.411764705882353,0.0,40.99303839300913,0.6,99.08282474778487,87.201805
8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54411764705883,0.0,8.455882352941178,0.0,40.65419025721796,0.730885014308385,87.19186871352163,87.201805
8482,0.0,0.0,42.578125,32.8125,0.0,0.0,0.0,24.609375,0.0,0.0,0.0,40.673576344650925,0.67765011487976,16.923094603545568,87.201805
8501,0.0,0.0,63.32179930795848,2.0761245674740483,0.0,0.0,22.145328719723185,10.726643598615917,0.0,1.7301038062283738,0.0,33.85821050035948,0.61225249024804,24.424787621964878,2.4855392
8504,0.0,0.0,35.6401384083045,0.0,2.768166089965398,1.7301038062283738,16.608996539792386,41.522491349480966,0.0,1.7301038062283738,0.0,33.93446890076491,0.8,81.25,2.4855392
8505,0.0,0.0,50.73529411764706,8.455882352941178,6.61764705882353,1.1029411764705883,10.294117647058822,14.705882352941178,0.0,8.088235294117647,0.0,34.00431299175805,0.971731361987126,87.85555761566154,2.4855392
8507,0.0,0.0,45.32871972318339,0.0,0.0,0.0,10.726643598615917,34.94809688581315,0.0,8.996539792387544,0.0,34.078238517756745,0.6,24.999999999999993,2.4855392
8508,0.0,0.0,13.23529411764706,0.0,0.0,0.0,0.0,59.19117647058824,13.970588235294118,13.602941176470587,0.0,34.08179271835896,0.939810344227853,52.604469963055564,2.4855392
8509,0.0,0.0,4.498269896193772,0.0,0.0,0.0,14.878892733564014,74.0484429065744,0.0,6.5743944636678195,0.0,34.15275695375831,1.2,45.83333333333333,2.4855392
8515,0.0,0.0,44.982698961937714,0.6920415224913495,0.0,0.0,0.0,42.90657439446367,0.0,11.418685121107266,0.0,34.31090503043338,0.927397485036371,19.480321899459526,7.6269317
8516,0.0,0.0,42.90657439446367,3.4602076124567476,0.0,0.0,11.418685121107266,39.44636678200692,0.0,2.768166089965398,0.0,34.31457694036471,0.6,8.333333333333323,7.6269317
8517,0.0,0.0,29.77941176470588,1.8382352941176472,0.0,0.0,54.04411764705882,14.338235294117647,0.0,0.0,0.0,34.387310137154905,0.379766314354657,41.58075512770255,7.6269317
8520,0.0,15.441176470588236,28.308823529411764,14.338235294117647,0.0,0.0,4.044117647058823,27.205882352941174,0.0,10.661764705882353,0.0,34.46807449000946,0.579366390948562,2.5884080097323814,7.6269317
8522,0.0,0.0,80.96885813148789,0.0,0.0,0.0,3.8062283737024223,3.4602076124567476,0.0,11.76470588235294,0.0,34.54576992942329,0.707714538047862,50.423879262946855,7.6269317
8523,0.0,0.0,67.27941176470588,9.926470588235293,0.0,0.0,4.411764705882353,11.029411764705882,0.0,7.352941176470589,0.0,34.62031006941925,0.766666666666667,52.17391304347825,7.6269317
8533,0.0,4.1522491349480966,61.245674740484425,2.0761245674740483,0.0,0.0,24.22145328719723,0.0,0.0,8.304498269896193,0.0,34.947999324634964,0.8,56.25,7.6269317
8534,0.0,0.0,33.21799307958477,0.6920415224913495,0.0,0.0,7.26643598615917,0.0,0.0,20.761245674740483,38.062283737024224,34.9519594255974,0.782938618510822,35.44630673520239,34.04047
8535,0.0,0.0,26.838235294117645,3.308823529411765,0.0,0.0,20.955882352941178,36.39705882352941,0.0,6.985294117647059,5.514705882352941,34.95593519684446,0.766666666666667,26.086956521739125,34.04047
8536,0.0,0.0,7.26643598615917,0.0,0.0,0.0,6.228373702422145,60.89965397923876,19.72318339100346,5.88235294117647,0.0,35.03370835794971,0.869202815361942,38.28519234334749,34.04047
8537,0.0,0.0,1.8382352941176472,0.0,0.0,0.0,9.558823529411764,19.852941176470587,9.926470588235293,53.30882352941176,5.514705882352941,35.11615416742938,4.38062877214896,31.516680457533468,34.04047
8538,0.0,0.0,29.411764705882355,1.384083044982699,0.0,0.0,5.536332179930796,32.17993079584775,0.0,31.141868512110726,0.34602076124567477,35.1201991450432,6.65,78.19548872180451,34.04047
8540,0.0,0.0,29.77941176470588,0.0,0.0,0.0,12.132352941176471,56.25,0.0,1.8382352941176472,0.0,35.20338659611986,3.4655584255988,46.708533723645395,34.04047
8541,0.0,0.0,37.0242214532872,0.0,0.0,0.0,13.494809688581316,5.190311418685121,0.0,36.67820069204152,7.612456747404845,35.28317492385297,4.2,26.190476190476193,34.04047
8542,0.0,0.0,66.78200692041523,1.7301038062283738,0.0,0.0,13.148788927335639,0.0,0.0,17.647058823529413,0.6920415224913495,35.2872906435163,2.72393591510303,10.935605715331329,34.04047
8543,0.0,0.0,64.33823529411765,4.411764705882353,0.0,0.0,0.0,0.0,0.0,31.25,0.0,35.36776946271436,2.1,24.747187971700004,34.04047
8547,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17707041166568,0.561351927322567,85.45359769897559,64.12379
8548,0.0,0.0,79.93079584775087,0.0,16.26297577854671,3.8062283737024223,0.0,0.0,0.0,0.0,0.0,36.1816225956421,0.7,100.0,64.12379
8549,0.0,0.0,82.00692041522491,2.0761245674740483,0.0,0.0,1.7301038062283738,0.0,0.0,5.88235294117647,8.304498269896193,36.26963683666729,0.594491117503315,100.0,64.12379
8550,0.0,0.0,54.04411764705882,3.6764705882352944,0.0,0.0,2.941176470588235,0.0,0.0,22.794117647058822,16.544117647058822,36.27423030003715,0.5,100.0,64.12379
8551,0.0,0.0,4.1522491349480966,0.0,0.0,0.0,3.4602076124567476,0.0,0.0,45.32871972318339,47.05882352941176,36.36305320594044,0.95,100.0,64.12379
8552,0.0,0.0,30.79584775086505,0.0,0.0,0.0,5.88235294117647,0.0,0.0,47.75086505190311,15.570934256055363,36.367688480752726,0.839458444909726,100.0,64.12379
8553,0.0,0.0,49.63235294117647,0.0,0.0,0.0,32.720588235294116,0.0,0.0,17.647058823529413,0.0,36.45733195513765,0.7,100.0,57.296364
8554,0.0,0.0,33.21799307958477,0.0,0.0,0.0,66.08996539792388,0.0,0.0,0.6920415224913495,0.0,36.462009564822736,0.961493154039601,86.83414955658102,57.296364
8555,0.0,0.0,4.844290657439446,0.0,0.0,0.0,57.09342560553633,10.726643598615917,0.0,27.33564013840831,0.0,36.5524858534767,1.35,92.59259259259258,57.296364
8556,0.0,0.0,30.14705882352941,0.0,0.0,0.0,30.14705882352941,0.0,0.0,39.705882352941174,0.0,36.55720631716262,1.95,28.20512820512821,57.296364
8557,0.0,0.0,51.903114186851205,0.0,0.0,0.0,0.0,0.0,0.0,48.09688581314879,0.0,36.56194661848432,2.61374754719274,4.351894937784219,57.296364
8560,0.0,0.0,12.45674740484429,0.0,0.0,0.0,2.768166089965398,0.0,0.0,84.77508650519032,0.0,36.66287978242087,7.65,14.854396742076743,57.296364
8561,0.0,0.0,52.595155709342556,0.0,0.0,1.0380622837370241,27.68166089965398,0.0,0.0,18.685121107266436,0.0,36.66770435446088,7.50030491086281,13.860884966341807,57.296364
8562,0.0,0.0,32.35294117647059,0.0,0.0,1.8382352941176472,2.941176470588235,4.779411764705882,0.0,58.08823529411765,0.0,36.759955570807065,10.25,8.780487804878053,57.296364
8563,0.0,0.0,2.768166089965398,0.0,5.190311418685121,1.7301038062283738,2.0761245674740483,29.06574394463668,0.0,59.16955017301038,0.0,36.76482480912605,19.4262886276121,35.28379815159804,57.296364
8564,0.0,0.0,4.1522491349480966,0.0,0.0,0.0,35.98615916955018,1.0380622837370241,0.0,58.82352941176471,0.0,36.8579478649321,21.9,18.7214611872146,7.4602494
8567,0.0,0.0,40.830449826989614,0.0,1.0380622837370241,0.0,3.8062283737024223,0.0,0.0,54.325259515570934,0.0,36.96183071882776,9.47284180694314,2.8802529642494537,7.4602494
8568,0.0,0.0,13.970588235294118,0.0,0.0,0.0,0.0,0.0,0.0,86.02941176470588,0.0,37.05673739770077,5.3,61.206625787847734,7.4602494
8569,0.0,0.0,45.674740484429066,0.0,1.0380622837370241,0.0,25.60553633217993,0.0,0.0,27.68166089965398,0.0,37.061744036864994,4.56564828639972,47.011474419899415,7.4602494
8570,0.0,0.0,16.955017301038062,0.0,0.6920415224913495,1.7301038062283738,15.22491349480969,0.0,0.0,65.39792387543253,0.0,37.15756305093911,5.05,54.45544554455446,7.4602494
8571,0.0,0.0,16.176470588235293,0.0,0.0,0.0,0.0,0.0,0.0,83.82352941176471,0.0,37.16261665851542,4.50215380569799,38.444035233500074,7.4602494
8572,0.0,0.0,41.522491349480966,0.0,0.0,0.0,20.069204152249135,0.0,0.0,38.4083044982699,0.0,37.25936210517481,3.03333333333333,83.5164835164835,7.4602494
8573,0.0,0.0,71.97231833910035,0.0,0.0,0.0,6.5743944636678195,0.0,0.0,21.453287197231834,0.0,37.26446327977205,2.66127752679586,59.95336292050193,7.4602494
8574,0.0,0.0,72.05882352941177,0.0,0.0,1.8382352941176472,0.0,2.2058823529411766,0.0,23.897058823529413,0.0,37.36214950593813,2.85,1.75438596491229,7.4602494
8575,0.0,0.0,43.944636678200695,0.0,0.0,0.0,0.0,39.792387543252595,0.0,16.26297577854671,0.0,37.36729885565925,3.70232724830641,49.44555012579952,7.4602494
8576,0.0,0.0,67.47404844290658,0.0,1.7301038062283738,0.0,0.0,8.650519031141869,0.0,22.145328719723185,0.0,37.4659404920362,6.75,67.74317590107941,7.4602494
8577,0.0,0.0,87.13235294117648,0.0,0.7352941176470588,0.0,1.1029411764705883,1.8382352941176472,0.0,9.191176470588236,0.0,37.471138659444215,1.35,66.66666666666667,7.4602494
8578,0.0,0.0,68.16608996539793,0.0,0.0,0.0,17.301038062283737,0.0,0.0,14.53287197231834,0.0,37.47635947027711,0.901596244058559,88.16954908559721,7.4602494
8579,0.0,0.0,94.11764705882352,0.0,0.0,0.0,1.0380622837370241,0.0,0.0,4.844290657439446,0.0,37.481603085275566,0.95,100.0,7.4602494
8580,0.0,0.0,83.08823529411765,0.0,1.8382352941176472,0.0,0.0,0.0,0.0,15.073529411764705,0.0,37.58126884339634,0.796183020446113,100.0,7.4602494
8581,0.0,0.0,78.54671280276817,0.0,0.0,0.0,0.0,15.22491349480969,0.0,6.228373702422145,0.0,37.586562464649504,0.7,100.0,7.4602494
8582,0.0,0.0,48.09688581314879,0.0,0.0,0.0,29.06574394463668,9.688581314878892,0.0,7.612456747404845,5.536332179930796,37.68721458764771,0.749754646644255,100.0,7.4602494
8583,0.0,0.0,76.83823529411765,0.0,0.0,0.0,2.5735294117647056,2.941176470588235,0.0,17.647058823529413,0.0,37.69255885666013,0.738710986488843,100.0,7.4602494
8584,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6979266692857,0.75,100.0,7.4602494
8585,0.0,0.0,68.16608996539793,1.384083044982699,2.422145328719723,2.768166089965398,0.0,6.920415224913495,0.0,18.33910034602076,0.0,37.79960858918346,0.980017815080193,100.0,7.4602494
8586,0.0,0.0,64.33823529411765,0.3676470588235294,0.0,0.0,0.0,21.691176470588236,0.0,13.602941176470587,0.0,37.80502801286144,0.9,100.0,7.4602494
8587,0.0,0.0,20.069204152249135,0.0,0.0,0.0,40.13840830449827,28.027681660899656,0.0,11.76470588235294,0.0,37.90772827219829,0.637861580381739,100.0,31.029018
8588,0.0,0.0,0.0,0.0,0.0,0.0,1.7301038062283738,80.62283737024222,0.0,17.647058823529413,0.0,43.47330309154408,4.22466926084864,71.92755724705073,70.2199
8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.16262975778547,0.0,22.837370242214533,0.0,41.256694935263305,1.71800612623323,41.792989865960244,97.759865
8592,0.0,0.0,1.8382352941176472,0.0,0.0,0.0,14.705882352941178,71.69117647058823,0.0,11.76470588235294,0.0,41.27699701560608,1.65,32.78806403801152,97.759865
8594,0.0,0.0,1.4705882352941175,5.147058823529411,0.0,0.0,0.0,93.01470588235294,0.0,0.3676470588235294,0.0,40.686263488506135,0.75,33.33333333333333,87.201805
8614,0.0,0.0,28.027681660899656,2.768166089965398,0.0,0.0,10.726643598615917,44.982698961937714,0.0,13.494809688581316,0.0,33.952019608338865,0.65,53.846153846153854,2.4855392
8615,0.0,0.0,10.294117647058822,0.0,0.0,0.0,9.926470588235293,63.23529411764706,0.0,16.544117647058822,0.0,34.021902110210846,0.7,71.42857142857143,2.4855392
8616,0.0,0.0,1.384083044982699,0.0,0.0,0.0,13.148788927335639,75.77854671280276,0.0,9.688581314878892,0.0,34.025453932280776,0.65,7.692307692307699,2.4855392
8618,0.0,0.0,17.647058823529413,0.7352941176470588,0.0,0.0,0.0,71.69117647058823,0.0,9.926470588235293,0.0,34.09947433327912,0.85,29.411764705882355,2.4855392
8619,0.0,0.0,8.304498269896193,0.0,0.0,0.0,39.44636678200692,52.24913494809689,0.0,0.0,0.0,34.17047745499694,1.87883991661721,58.97742470115461,2.4855392
8621,0.0,0.0,17.647058823529413,0.0,0.0,0.0,9.926470588235293,38.970588235294116,0.0,33.455882352941174,0.0,34.24566275062825,22.0824519584239,22.765862271364867,10.624332
8624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,6.985294117647059,5.514705882352941,0.0,34.256627387197504,2.84484184041051,8.687664195271257,10.624332
8625,0.0,0.0,9.342560553633218,1.384083044982699,0.0,0.0,21.79930795847751,53.63321799307958,2.422145328719723,11.418685121107266,0.0,34.32881357152734,1.1,50.0,10.624332
8626,0.0,0.0,34.2560553633218,0.0,0.0,0.0,12.110726643598616,53.63321799307958,0.0,0.0,0.0,34.33251312197057,0.803407792523108,1.4197689647798495,10.624332
8627,0.0,0.0,21.691176470588236,0.0,0.0,4.044117647058823,10.661764705882353,63.60294117647059,0.0,0.0,0.0,34.40528614612816,0.333333333333333,24.99999999999992,7.6269317
8628,0.0,0.0,53.28719723183391,0.0,0.0,0.0,0.0,46.71280276816609,0.0,0.0,0.0,34.4090167006685,0.0825200132333625,29.506063122384035,7.6269317
8632,0.0,0.0,84.77508650519032,1.0380622837370241,2.422145328719723,0.0,2.0761245674740483,4.1522491349480966,0.0,5.536332179930796,0.0,34.56391018340445,2.35,27.65957446808511,7.6269317
8637,0.0,2.0761245674740483,21.453287197231834,15.916955017301039,0.0,0.0,25.951557093425603,23.18339100346021,0.0,11.418685121107266,0.0,34.725247890640404,1.95765995246057,13.40915878762694,7.6269317
